"filename","year","body","make","door","SaleYr1","SaleYr2"
"2009_Volvo_S60_2.5TASR_sedan_4Door_2.png",2,5,27,1,NA,NA
"2009_Volvo_S60_2.5TASR_sedan_4Door_3.png",2,5,27,1,NA,NA
"2009_Volvo_S60_2.5TASR_sedan_4Door_4.png",2,5,27,1,NA,NA
"2009_Volvo_S80_nan_sedan_4Door_1.png",2,5,27,1,NA,NA
"2009_Volvo_S80_nan_sedan_4Door_2.png",2,5,27,1,NA,NA
"2009_Volvo_S80_nan_sedan_4Door_3.png",2,5,27,1,NA,NA
"2009_Volvo_S80_nan_sedan_4Door_4.png",2,5,27,1,NA,NA
"2009_Volvo_V50_2.4i_wagon_5Door_1.png",2,7,27,1,NA,NA
"2009_Volvo_V50_2.4i_wagon_5Door_2.png",2,7,27,1,NA,NA
"2009_Volvo_V50_2.4i_wagon_5Door_3.png",2,7,27,1,NA,NA
"2009_Volvo_V50_2.4i_wagon_5Door_4.png",2,7,27,1,NA,NA
"2009_Volvo_V70_3.2ASR_wagon_5Door_1.png",2,7,27,1,NA,NA
"2009_Volvo_V70_3.2ASR_wagon_5Door_2.png",2,7,27,1,NA,NA
"2009_Volvo_V70_3.2ASR_wagon_5Door_3.png",2,7,27,1,NA,NA
"2009_Volvo_V70_3.2ASR_wagon_5Door_4.png",2,7,27,1,NA,NA
"2009_Volvo_XC70_3.2AWD_wagon_5Door_1.png",2,7,27,1,NA,NA
"2009_Volvo_XC70_3.2AWD_wagon_5Door_2.png",2,7,27,1,NA,NA
"2009_Volvo_XC70_3.2AWD_wagon_5Door_3.png",2,7,27,1,NA,NA
"2009_Volvo_XC70_3.2AWD_wagon_5Door_4.png",2,7,27,1,NA,NA
"2009_Volvo_XC90_3.2F_CUV_4Door_1.png",2,2,27,1,NA,NA
"2009_Volvo_XC90_3.2F_CUV_4Door_2.png",2,2,27,1,NA,NA
"2009_Volvo_XC90_3.2F_CUV_4Door_3.png",2,2,27,1,NA,NA
"2009_Volvo_XC90_3.2F_CUV_4Door_4.png",2,2,27,1,NA,NA
"2010_Acura_MDX_MDXwithAdvanceandEntertainmentPackages_SUV_4Door_1.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithAdvanceandEntertainmentPackages_SUV_4Door_2.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithAdvanceandEntertainmentPackages_SUV_4Door_3.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithAdvanceandEntertainmentPackages_SUV_4Door_4.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithTechnologyPackage_SUV_4Door_1.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithTechnologyPackage_SUV_4Door_2.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithTechnologyPackage_SUV_4Door_3.png",3,6,0,1,NA,NA
"2010_Acura_MDX_MDXwithTechnologyPackage_SUV_4Door_4.png",3,6,0,1,NA,NA
"2010_Acura_RDX_RDX_CUV_4Door_1.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDX_CUV_4Door_2.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDX_CUV_4Door_3.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDX_CUV_4Door_4.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDXWithTechnologyPackage_CUV_4Door_1.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDXWithTechnologyPackage_CUV_4Door_2.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDXWithTechnologyPackage_CUV_4Door_3.png",3,2,0,1,NA,NA
"2010_Acura_RDX_RDXWithTechnologyPackage_CUV_4Door_4.png",3,2,0,1,NA,NA
"2010_Acura_RL_RLwithTechnologyPackage_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_RL_RLwithTechnologyPackage_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_RL_RLwithTechnologyPackage_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_RL_RLwithTechnologyPackage_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TL_TL_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TL_TL_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TL_TL_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TL_TL_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLSH-AWDwithTechnologyPackage_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLSH-AWDwithTechnologyPackage_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLSH-AWDwithTechnologyPackage_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLSH-AWDwithTechnologyPackage_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLwithTechnologyPackage_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLwithTechnologyPackage_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLwithTechnologyPackage_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TL_TLwithTechnologyPackage_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TSX_BASE_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TSX_BASE_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TSX_BASE_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TSX_BASE_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TSX_TSX5SpeedAutomaticTechnology_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TSX_TSX5SpeedAutomaticTechnology_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TSX_TSX5SpeedAutomaticTechnology_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TSX_TSX5SpeedAutomaticTechnology_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6withTechnologyPackage_sedan_4Door_1.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6withTechnologyPackage_sedan_4Door_2.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6withTechnologyPackage_sedan_4Door_3.png",3,5,0,1,NA,NA
"2010_Acura_TSX_V6withTechnologyPackage_sedan_4Door_4.png",3,5,0,1,NA,NA
"2010_Acura_ZDX_ZDXAdvance_CUV_4Door_1.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXAdvance_CUV_4Door_2.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXAdvance_CUV_4Door_3.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXAdvance_CUV_4Door_4.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXTechnology_CUV_4Door_1.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXTechnology_CUV_4Door_2.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXTechnology_CUV_4Door_3.png",3,2,0,1,NA,NA
"2010_Acura_ZDX_ZDXTechnology_CUV_4Door_4.png",3,2,0,1,NA,NA
"2010_AstonMartin_DB9_Volante_convertible_2Door_1.png",3,0,22,0,NA,NA
"2010_AstonMartin_DB9_Volante_convertible_2Door_2.png",3,0,22,0,NA,NA
"2010_AstonMartin_DB9_Volante_convertible_2Door_3.png",3,0,22,0,NA,NA
"2010_AstonMartin_DB9_Volante_convertible_2Door_4.png",3,0,22,0,NA,NA
"2010_AstonMartin_DBSVolante_nan_convertible_2Door_1.png",3,0,22,0,NA,NA
"2010_AstonMartin_DBSVolante_nan_convertible_2Door_2.png",3,0,22,0,NA,NA
"2010_AstonMartin_DBSVolante_nan_convertible_2Door_3.png",3,0,22,0,NA,NA
"2010_AstonMartin_DBSVolante_nan_convertible_2Door_4.png",3,0,22,0,NA,NA
"2010_AstonMartin_V8Vantage_nan_coupe_2Door_1.png",3,1,22,0,NA,NA
"2010_AstonMartin_V8Vantage_nan_coupe_2Door_2.png",3,1,22,0,NA,NA
"2010_AstonMartin_V8Vantage_nan_coupe_2Door_3.png",3,1,22,0,NA,NA
"2010_AstonMartin_V8Vantage_nan_coupe_2Door_4.png",3,1,22,0,NA,NA
"2010_Audi_A3_2.0T_hatchback_5Door_1.png",3,3,1,1,NA,NA
"2010_Audi_A3_2.0T_hatchback_5Door_2.png",3,3,1,1,NA,NA
"2010_Audi_A3_2.0T_hatchback_5Door_3.png",3,3,1,1,NA,NA
"2010_Audi_A3_2.0T_hatchback_5Door_4.png",3,3,1,1,NA,NA
"2010_Audi_A3_TDI_hatchback_5Door_1.png",3,3,1,1,NA,NA
"2010_Audi_A3_TDI_hatchback_5Door_2.png",3,3,1,1,NA,NA
"2010_Audi_A3_TDI_hatchback_5Door_3.png",3,3,1,1,NA,NA
"2010_Audi_A3_TDI_hatchback_5Door_4.png",3,3,1,1,NA,NA
"2010_Audi_A4_2.0T_sedan_4Door_1.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0T_sedan_4Door_2.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0T_sedan_4Door_3.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0T_sedan_4Door_4.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0Tquattro_sedan_4Door_1.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0Tquattro_sedan_4Door_2.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0Tquattro_sedan_4Door_3.png",3,5,1,1,NA,NA
"2010_Audi_A4_2.0Tquattro_sedan_4Door_4.png",3,5,1,1,NA,NA
"2010_Audi_A4Avant_2.0Tquattro_wagon_5Door_1.png",3,7,1,1,NA,NA
"2010_Audi_A4Avant_2.0Tquattro_wagon_5Door_2.png",3,7,1,1,NA,NA
"2010_Audi_A4Avant_2.0Tquattro_wagon_5Door_3.png",3,7,1,1,NA,NA
"2010_Audi_A4Avant_2.0Tquattro_wagon_5Door_4.png",3,7,1,1,NA,NA
"2010_Audi_A5_2.0T_coupe_2Door_1.png",3,1,1,0,NA,NA
"2010_Audi_A5_2.0T_coupe_2Door_2.png",3,1,1,0,NA,NA
"2010_Audi_A5_2.0T_coupe_2Door_3.png",3,1,1,0,NA,NA
"2010_Audi_A5_2.0T_coupe_2Door_4.png",3,1,1,0,NA,NA
"2010_Audi_A5Cabriolet_2_convertible_2Door_1.png",3,0,1,0,NA,NA
"2010_Audi_A5Cabriolet_2_convertible_2Door_2.png",3,0,1,0,NA,NA
"2010_Audi_A5Cabriolet_2_convertible_2Door_3.png",3,0,1,0,NA,NA
"2010_Audi_A5Cabriolet_2_convertible_2Door_4.png",3,0,1,0,NA,NA
"2010_Audi_A6_3.2_sedan_4Door_1.png",3,5,1,1,NA,NA
"2010_Audi_A6_3.2_sedan_4Door_2.png",3,5,1,1,NA,NA
"2010_Audi_A6_3.2_sedan_4Door_3.png",3,5,1,1,NA,NA
"2010_Audi_A6_3.2_sedan_4Door_4.png",3,5,1,1,NA,NA
"2010_Audi_A6Avant_3.0quattro_wagon_5Door_1.png",3,7,1,1,NA,NA
"2010_Audi_A6Avant_3.0quattro_wagon_5Door_2.png",3,7,1,1,NA,NA
"2010_Audi_A6Avant_3.0quattro_wagon_5Door_3.png",3,7,1,1,NA,NA
"2010_Audi_A6Avant_3.0quattro_wagon_5Door_4.png",3,7,1,1,NA,NA
"2010_Audi_Q5_3.2_SUV_4Door_1.png",3,6,1,1,NA,NA
"2010_Audi_Q5_3.2_SUV_4Door_2.png",3,6,1,1,NA,NA
"2010_Audi_Q5_3.2_SUV_4Door_3.png",3,6,1,1,NA,NA
"2010_Audi_Q5_3.2_SUV_4Door_4.png",3,6,1,1,NA,NA
"2010_Audi_Q7_3.6Premiumquattro_SUV_4Door_1.png",3,6,1,1,NA,NA
"2010_Audi_Q7_3.6Premiumquattro_SUV_4Door_2.png",3,6,1,1,NA,NA
"2010_Audi_Q7_3.6Premiumquattro_SUV_4Door_3.png",3,6,1,1,NA,NA
"2010_Audi_Q7_3.6Premiumquattro_SUV_4Door_4.png",3,6,1,1,NA,NA
"2010_Audi_Q7_TDI_SUV_4Door_1.png",3,6,1,1,NA,NA
"2010_Audi_Q7_TDI_SUV_4Door_2.png",3,6,1,1,NA,NA
"2010_Audi_Q7_TDI_SUV_4Door_3.png",3,6,1,1,NA,NA
"2010_Audi_Q7_TDI_SUV_4Door_4.png",3,6,1,1,NA,NA
"2010_Audi_R8_5.2V10_coupe_2Door_1.png",3,1,1,0,NA,NA
"2010_Audi_R8_5.2V10_coupe_2Door_2.png",3,1,1,0,NA,NA
"2010_Audi_R8_5.2V10_coupe_2Door_3.png",3,1,1,0,NA,NA
"2010_Audi_R8_5.2V10_coupe_2Door_4.png",3,1,1,0,NA,NA
"2010_Audi_S4_V6Supercharged_sedan_4Door_1.png",3,5,1,1,NA,NA
"2010_Audi_S4_V6Supercharged_sedan_4Door_2.png",3,5,1,1,NA,NA
"2010_Audi_S4_V6Supercharged_sedan_4Door_3.png",3,5,1,1,NA,NA
"2010_Audi_S4_V6Supercharged_sedan_4Door_4.png",3,5,1,1,NA,NA
"2010_Audi_S5_nan_coupe_2Door_1.png",3,1,1,0,NA,NA
"2010_Audi_S5_nan_coupe_2Door_2.png",3,1,1,0,NA,NA
"2010_Audi_S5_nan_coupe_2Door_3.png",3,1,1,0,NA,NA
"2010_Audi_S5_nan_coupe_2Door_4.png",3,1,1,0,NA,NA
"2010_Audi_S5Cabriolet_nan_convertible_2Door_1.png",3,0,1,0,NA,NA
"2010_Audi_S5Cabriolet_nan_convertible_2Door_2.png",3,0,1,0,NA,NA
"2010_Audi_S5Cabriolet_nan_convertible_2Door_3.png",3,0,1,0,NA,NA
"2010_Audi_S5Cabriolet_nan_convertible_2Door_4.png",3,0,1,0,NA,NA
"2010_Audi_TT_2.0T_coupe_2Door_1.png",3,1,1,0,NA,NA
"2010_Audi_TT_2.0T_coupe_2Door_2.png",3,1,1,0,NA,NA
"2010_Audi_TT_2.0T_coupe_2Door_3.png",3,1,1,0,NA,NA
"2010_Audi_TT_2.0T_coupe_2Door_4.png",3,1,1,0,NA,NA
"2010_Audi_TT-S_nan_coupe_2Door_1.png",3,1,1,0,NA,NA
"2010_Audi_TT-S_nan_coupe_2Door_2.png",3,1,1,0,NA,NA
"2010_Audi_TT-S_nan_coupe_2Door_3.png",3,1,1,0,NA,NA
"2010_Audi_TT-S_nan_coupe_2Door_4.png",3,1,1,0,NA,NA
"2010_Audi_TTRoadster_2.0TFSI_roadster_2Door_1.png",3,4,1,0,NA,NA
"2010_Audi_TTRoadster_2.0TFSI_roadster_2Door_2.png",3,4,1,0,NA,NA
"2010_Audi_TTRoadster_2.0TFSI_roadster_2Door_3.png",3,4,1,0,NA,NA
"2010_Audi_TTRoadster_2.0TFSI_roadster_2Door_4.png",3,4,1,0,NA,NA
"2010_Bentley_Continental_GTC_convertible_2Door_1.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTC_convertible_2Door_2.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTC_convertible_2Door_3.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTC_convertible_2Door_4.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTCSpeed_convertible_2Door_1.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTCSpeed_convertible_2Door_2.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTCSpeed_convertible_2Door_3.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_GTCSpeed_convertible_2Door_4.png",3,0,22,0,NA,NA
"2010_Bentley_Continental_Magnolia_sedan_4Door_1.png",3,5,22,1,NA,NA
"2010_Bentley_Continental_Magnolia_sedan_4Door_2.png",3,5,22,1,NA,NA
"2010_Bentley_Continental_Magnolia_sedan_4Door_3.png",3,5,22,1,NA,NA
"2010_Bentley_Continental_Magnolia_sedan_4Door_4.png",3,5,22,1,NA,NA
"2010_Bentley_Continental_Supersports_coupe_2Door_1.png",3,1,22,0,NA,NA
"2010_Bentley_Continental_Supersports_coupe_2Door_2.png",3,1,22,0,NA,NA
"2010_Bentley_Continental_Supersports_coupe_2Door_3.png",3,1,22,0,NA,NA
"2010_Bentley_Continental_Supersports_coupe_2Door_4.png",3,1,22,0,NA,NA
"2010_BMW_1-Series_128i_convertible_2Door_1.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_128i_convertible_2Door_2.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_128i_convertible_2Door_3.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_128i_convertible_2Door_4.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_128i_coupe_2Door_1.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_128i_coupe_2Door_2.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_128i_coupe_2Door_3.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_128i_coupe_2Door_4.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_135i_convertible_2Door_1.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_135i_convertible_2Door_2.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_135i_convertible_2Door_3.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_135i_convertible_2Door_4.png",3,0,2,0,NA,NA
"2010_BMW_1-Series_135i_coupe_2Door_1.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_135i_coupe_2Door_2.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_135i_coupe_2Door_3.png",3,1,2,0,NA,NA
"2010_BMW_1-Series_135i_coupe_2Door_4.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_328i_convertible_2Door_1.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_328i_convertible_2Door_2.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_328i_convertible_2Door_3.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_328i_convertible_2Door_4.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_328i_wagon_5Door_1.png",3,7,2,1,NA,NA
"2010_BMW_3-Series_328i_wagon_5Door_2.png",3,7,2,1,NA,NA
"2010_BMW_3-Series_328i_wagon_5Door_3.png",3,7,2,1,NA,NA
"2010_BMW_3-Series_328i_wagon_5Door_4.png",3,7,2,1,NA,NA
"2010_BMW_3-Series_335d_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335d_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335d_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335d_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335i_coupe_2Door_1.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_335i_coupe_2Door_2.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_335i_coupe_2Door_3.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_335i_coupe_2Door_4.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_335i_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335i_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335i_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_335i_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_M3_convertible_2Door_1.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_M3_convertible_2Door_2.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_M3_convertible_2Door_3.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_M3_convertible_2Door_4.png",3,0,2,0,NA,NA
"2010_BMW_3-Series_M3_coupe_2Door_1.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_M3_coupe_2Door_2.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_M3_coupe_2Door_3.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_M3_coupe_2Door_4.png",3,1,2,0,NA,NA
"2010_BMW_3-Series_M3_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_M3_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_M3_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_3-Series_M3_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_535i_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_535i_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_535i_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_535i_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_535xiSportsWagon_wagon_5Door_1.png",3,7,2,1,NA,NA
"2010_BMW_5-Series_535xiSportsWagon_wagon_5Door_2.png",3,7,2,1,NA,NA
"2010_BMW_5-Series_535xiSportsWagon_wagon_5Door_3.png",3,7,2,1,NA,NA
"2010_BMW_5-Series_535xiSportsWagon_wagon_5Door_4.png",3,7,2,1,NA,NA
"2010_BMW_5-Series_550i_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_550i_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_550i_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_550i_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_550iGranTurismo_hatchback_5Door_1.png",3,3,2,1,NA,NA
"2010_BMW_5-Series_550iGranTurismo_hatchback_5Door_2.png",3,3,2,1,NA,NA
"2010_BMW_5-Series_550iGranTurismo_hatchback_5Door_3.png",3,3,2,1,NA,NA
"2010_BMW_5-Series_550iGranTurismo_hatchback_5Door_4.png",3,3,2,1,NA,NA
"2010_BMW_5-Series_M5_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_M5_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_M5_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_5-Series_M5_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_6-Series_650i_convertible_2Door_1.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_650i_convertible_2Door_2.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_650i_convertible_2Door_3.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_650i_convertible_2Door_4.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_650i_coupe_2Door_1.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_650i_coupe_2Door_2.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_650i_coupe_2Door_3.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_650i_coupe_2Door_4.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_M6_convertible_2Door_1.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_M6_convertible_2Door_2.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_M6_convertible_2Door_3.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_M6_convertible_2Door_4.png",3,0,2,0,NA,NA
"2010_BMW_6-Series_M6_coupe_2Door_1.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_M6_coupe_2Door_2.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_M6_coupe_2Door_3.png",3,1,2,0,NA,NA
"2010_BMW_6-Series_M6_coupe_2Door_4.png",3,1,2,0,NA,NA
"2010_BMW_7-Series_750Li_sedan_4Door_1.png",3,5,2,1,NA,NA
"2010_BMW_7-Series_750Li_sedan_4Door_2.png",3,5,2,1,NA,NA
"2010_BMW_7-Series_750Li_sedan_4Door_3.png",3,5,2,1,NA,NA
"2010_BMW_7-Series_750Li_sedan_4Door_4.png",3,5,2,1,NA,NA
"2010_BMW_X3_3.0i_CUV_4Door_1.png",3,2,2,1,NA,NA
"2010_BMW_X3_3.0i_CUV_4Door_2.png",3,2,2,1,NA,NA
"2010_BMW_X3_3.0i_CUV_4Door_3.png",3,2,2,1,NA,NA
"2010_BMW_X3_3.0i_CUV_4Door_4.png",3,2,2,1,NA,NA
"2010_BMW_X5_3.0i_SUV_4Door_1.png",3,6,2,1,NA,NA
"2010_BMW_X5_3.0i_SUV_4Door_2.png",3,6,2,1,NA,NA
"2010_BMW_X5_3.0i_SUV_4Door_3.png",3,6,2,1,NA,NA
"2010_BMW_X5_3.0i_SUV_4Door_4.png",3,6,2,1,NA,NA
"2010_BMW_X5_M_SUV_4Door_1.png",3,6,2,1,NA,NA
"2010_BMW_X5_M_SUV_4Door_2.png",3,6,2,1,NA,NA
"2010_BMW_X5_M_SUV_4Door_3.png",3,6,2,1,NA,NA
"2010_BMW_X5_M_SUV_4Door_4.png",3,6,2,1,NA,NA
"2010_BMW_X5_xDrive35d_SUV_4Door_1.png",3,6,2,1,NA,NA
"2010_BMW_X5_xDrive35d_SUV_4Door_2.png",3,6,2,1,NA,NA
"2010_BMW_X5_xDrive35d_SUV_4Door_3.png",3,6,2,1,NA,NA
"2010_BMW_X5_xDrive35d_SUV_4Door_4.png",3,6,2,1,NA,NA
"2010_BMW_X6_X6M_CUV_4Door_1.png",3,2,2,1,NA,NA
"2010_BMW_X6_X6M_CUV_4Door_2.png",3,2,2,1,NA,NA
"2010_BMW_X6_X6M_CUV_4Door_3.png",3,2,2,1,NA,NA
"2010_BMW_X6_X6M_CUV_4Door_4.png",3,2,2,1,NA,NA
"2010_BMW_X6_xDrive50i_CUV_4Door_1.png",3,2,2,1,NA,NA
"2010_BMW_X6_xDrive50i_CUV_4Door_2.png",3,2,2,1,NA,NA
"2010_BMW_X6_xDrive50i_CUV_4Door_3.png",3,2,2,1,NA,NA
"2010_BMW_X6_xDrive50i_CUV_4Door_4.png",3,2,2,1,NA,NA
"2010_BMW_X6Hybrid_nan_CUV_4Door_1.png",3,2,2,1,NA,NA
"2010_BMW_X6Hybrid_nan_CUV_4Door_2.png",3,2,2,1,NA,NA
"2010_BMW_X6Hybrid_nan_CUV_4Door_3.png",3,2,2,1,NA,NA
"2010_BMW_X6Hybrid_nan_CUV_4Door_4.png",3,2,2,1,NA,NA
"2010_BMW_Z4Roadster_sDrive30i_roadster_2Door_1.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive30i_roadster_2Door_2.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive30i_roadster_2Door_3.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive30i_roadster_2Door_4.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive35i_roadster_2Door_1.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive35i_roadster_2Door_2.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive35i_roadster_2Door_3.png",3,4,2,0,NA,NA
"2010_BMW_Z4Roadster_sDrive35i_roadster_2Door_4.png",3,4,2,0,NA,NA
"2010_Bugatti_Veyron_16.4GrandSport_roadster_2Door_1.png",3,4,22,0,NA,NA
"2010_Buick_Enclave_CXL_CUV_4Door_1.png",3,2,3,1,NA,NA
"2010_Buick_Enclave_CXL_CUV_4Door_2.png",3,2,3,1,NA,NA
"2010_Buick_Enclave_CXL_CUV_4Door_3.png",3,2,3,1,NA,NA
"2010_Buick_Enclave_CXL_CUV_4Door_4.png",3,2,3,1,NA,NA
